region,case_state,year,lgbtq_total,lgbtq_perc,govt_fund,t,state_policy,temp_id,perc_confirmed,lgbtq_actual
georgia,10,2015,54,16.7701863354037,36.6459627329193,6,3.79746835443038,260,0.101123595505618,5.46067415730337
hawaii,11,2015,15,8.87573964497041,88.7573964497041,6,41.7721518987342,261,0,0
iowa,12,2015,11,7.28476821192053,64.9006622516556,6,35.4430379746835,262,0.125,1.375
idaho,13,2015,25,18.9393939393939,52.2727272727273,6,12.0253164556962,263,0.08,2
illinois,14,2015,93,14.2201834862385,49.8470948012232,6,56.3291139240506,264,0.113475177304965,10.5531914893617
indiana,15,2015,28,10.6463878326996,60.0760456273764,6,15.1898734177215,265,0.0491803278688525,1.37704918032787
kansas,16,2015,35,16.8269230769231,54.3269230769231,6,13.9240506329114,266,0.142857142857143,5
kentucky,17,2015,52,15.5688622754491,47.9041916167665,6,11.3924050632911,267,0.0769230769230769,4
louisiana,18,2015,22,13.8364779874214,56.6037735849057,6,2.53164556962025,268,0,0
massachusetts,19,2015,85,26.4797507788162,66.3551401869159,6,61.3924050632911,269,0.133333333333333,11.3333333333333
maryland,20,2015,69,18.0628272251309,44.5026178010471,6,48.1012658227848,270,0.109375,7.546875
maine,21,2015,26,12.5,31.25,6,55.6962025316456,271,0.264705882352941,6.88235294117647
michigan,22,2015,74,15.9827213822894,57.451403887689,6,3.79746835443038,272,0.168224299065421,12.4485981308411
minnesota,23,2015,46,13.0681818181818,45.4545454545455,6,48.1012658227848,273,0.135802469135802,6.24691358024691
missouri,24,2015,21,7.92452830188679,76.9811320754717,6,6.32911392405063,274,0.0571428571428571,1.2
mississippi,25,2015,17,17.1717171717172,65.6565656565657,6,2.53164556962025,275,0.136363636363636,2.31818181818182
montana,26,2015,11,16.6666666666667,83.3333333333333,6,7.59493670886076,276,0.0454545454545455,0.5
north carolina,27,2015,73,16.5909090909091,42.7272727272727,6,10.126582278481,277,0.0648648648648649,4.73513513513514
north dakota,28,2015,9,14.0625,35.9375,6,6.32911392405063,278,0.25,2.25
nebraska,29,2015,14,10.6060606060606,69.6969696969697,6,8.22784810126582,279,0.368421052631579,5.15789473684211
new hampshire,30,2015,3,5.17241379310345,51.7241379310345,6,27.8481012658228,280,0,0
new jersey,31,2015,88,23.342175066313,54.9071618037135,6,64.5569620253165,281,0.099236641221374,8.73282442748092
new mexico,32,2015,42,26.4150943396226,61.6352201257862,6,41.7721518987342,282,0.137931034482759,5.79310344827586
nevada,33,2015,17,21.5189873417722,55.6962025316456,6,47.4683544303797,283,0.159090909090909,2.70454545454545
new york,34,2015,149,16.5371809100999,53.163152053274104,6,51.2658227848101,284,0.139130434782609,20.7304347826087
ohio,35,2015,40,10.8108108108108,67.5675675675676,6,13.2911392405063,285,0.12280701754386,4.91228070175439
oklahoma,36,2015,36,17.3076923076923,55.7692307692308,6,6.32911392405063,286,0.127272727272727,4.58181818181818
oregon,37,2015,38,16.0337552742616,60.337552742616,6,74.6835443037975,287,0.0784313725490196,2.98039215686275
pennsylvania,38,2015,101,19.3116634799235,49.5219885277247,6,17.7215189873418,288,0.225563909774436,22.781954887218
rhode island,39,2015,9,19.1489361702128,53.1914893617021,6,58.2278481012658,289,0.142857142857143,1.28571428571429
south carolina,40,2015,11,10.0917431192661,53.2110091743119,6,3.79746835443038,290,0.0714285714285714,0.785714285714286
south dakota,41,2015,14,20,78.5714285714286,6,8.86075949367089,291,0.111111111111111,1.55555555555556
tennessee,42,2015,21,9.2511013215859,63.4361233480176,6,1.26582278481013,292,0.05,1.05
texas,43,2015,78,17.6470588235294,51.5837104072398,6,10.126582278481,293,0.096,7.488
utah,44,2015,41,22.2826086956522,44.0217391304348,6,22.7848101265823,294,0.128205128205128,5.25641025641026
virginia,45,2015,21,9.1304347826087,61.7391304347826,6,6.32911392405063,295,0.0816326530612245,1.71428571428571
vermont,46,2015,3,6.81818181818182,84.0909090909091,6,66.4556962025316,296,0.333333333333333,1
washington,47,2015,55,13.1578947368421,51.6746411483254,6,64.5569620253165,297,0.115942028985507,6.3768115942029
wisconsin,48,2015,38,13.1944444444444,53.8194444444444,6,29.746835443038,298,0.0476190476190476,1.80952380952381
west virginia,49,2015,18,17.4757281553398,68.9320388349515,6,13.9240506329114,299,0,0
wyoming,50,2015,6,10.1694915254237,81.3559322033898,6,8.86075949367089,300,0.0588235294117647,0.352941176470588
alaska,1,2016,13,13.8297872340426,74.468085106383,7,12.987012987013,301,0,0
alabama,2,2016,20,14.7058823529412,58.0882352941177,7,0,302,0.0384615384615385,0.769230769230769
arkansas,3,2016,15,13.2743362831858,52.212389380531,7,6.49350649350649,303,0.0294117647058824,0.441176470588235
arizona,4,2016,70,19.5530726256983,43.2960893854749,7,8.44155844155844,304,0.149606299212598,10.4724409448819
california,5,2016,354,24.7552447552448,51.1188811188811,7,78.5714285714286,305,0.151202749140893,53.5257731958763
colorado,6,2016,82,20.5513784461153,46.1152882205514,7,59.0909090909091,306,0.158415841584158,12.990099009901
connecticut,7,2016,54,24.1071428571429,74.5535714285714,7,62.3376623376623,307,0.0677966101694915,3.66101694915254
delaware,8,2016,12,25.531914893617,53.1914893617021,7,41.5584415584416,308,0.0833333333333333,1
florida,9,2016,159,22.2067039106145,40.6424581005587,7,17.5324675324675,309,0.122065727699531,19.4084507042254
georgia,10,2016,53,16.8789808917197,32.1656050955414,7,1.2987012987013,310,0.101123595505618,5.35955056179775
hawaii,11,2016,19,10.9195402298851,89.6551724137931,7,40.2597402597403,311,0,0
iowa,12,2016,13,7.97546012269939,62.5766871165644,7,33.7662337662338,312,0.125,1.625
idaho,13,2016,30,20.979020979021,51.7482517482517,7,9.74025974025974,313,0.08,2.4
illinois,14,2016,87,12.8888888888889,47.2592592592593,7,57.7922077922078,314,0.113475177304965,9.87234042553191
indiana,15,2016,28,10.5660377358491,55.4716981132075,7,14.9350649350649,315,0.0491803278688525,1.37704918032787
kansas,16,2016,30,14.9253731343284,52.7363184079602,7,11.6883116883117,316,0.142857142857143,4.28571428571429
kentucky,17,2016,49,13.4986225895317,42.6997245179063,7,11.6883116883117,317,0.0769230769230769,3.76923076923077
louisiana,18,2016,21,13.3757961783439,57.3248407643312,7,2.5974025974026,318,0,0
massachusetts,19,2016,94,26.4788732394366,61.4084507042253,7,67.5324675324675,319,0.133333333333333,12.5333333333333
maryland,20,2016,92,22.8855721393035,36.81592039801,7,57.1428571428571,320,0.109375,10.0625
maine,21,2016,41,17.9039301310044,29.2576419213974,7,54.5454545454545,321,0.264705882352941,10.8529411764706
michigan,22,2016,74,15.4488517745303,54.9060542797495,7,7.79220779220779,322,0.168224299065421,12.4485981308411
minnesota,23,2016,55,14.8648648648649,40.5405405405405,7,56.4935064935065,323,0.135802469135802,7.46913580246914
missouri,24,2016,25,8.74125874125874,76.2237762237762,7,3.8961038961039,324,0.0571428571428571,1.42857142857143
mississippi,25,2016,13,13.6842105263158,65.2631578947368,7,3.8961038961039,325,0.136363636363636,1.77272727272727
montana,26,2016,12,18.75,81.25,7,7.79220779220779,326,0.0454545454545455,0.545454545454545
north carolina,27,2016,105,21.4723926380368,38.0368098159509,7,7.79220779220779,327,0.0648648648648649,6.81081081081081
north dakota,28,2016,5,8.33333333333333,35,7,3.8961038961039,328,0.25,1.25
nebraska,29,2016,12,8.82352941176471,69.1176470588235,7,5.84415584415584,329,0.368421052631579,4.42105263157895
new hampshire,30,2016,4,6.25,45.3125,7,25.974025974026,330,0,0
new jersey,31,2016,94,25.3369272237197,50.9433962264151,7,63.6363636363636,331,0.099236641221374,9.32824427480916
new mexico,32,2016,43,27.9220779220779,58.4415584415584,7,40.2597402597403,332,0.137931034482759,5.93103448275862
nevada,33,2016,22,27.5,52.5,7,46.1038961038961,333,0.159090909090909,3.5
new york,34,2016,163,17.6789587852495,51.8438177874187,7,62.987012987013,334,0.139130434782609,22.6782608695652
ohio,35,2016,37,9.11330049261084,70.1970443349754,7,11.038961038961,335,0.12280701754386,4.54385964912281
oklahoma,36,2016,47,23.0392156862745,57.3529411764706,7,3.8961038961039,336,0.127272727272727,5.98181818181818
oregon,37,2016,33,14.7982062780269,53.3632286995516,7,72.7272727272727,337,0.0784313725490196,2.58823529411765
pennsylvania,38,2016,104,19.6969696969697,47.1590909090909,7,18.1818181818182,338,0.225563909774436,23.4586466165414
rhode island,39,2016,9,17.3076923076923,48.0769230769231,7,70.1298701298701,339,0.142857142857143,1.28571428571429
south carolina,40,2016,10,8.7719298245614,53.5087719298246,7,3.8961038961039,340,0.0714285714285714,0.714285714285714
south dakota,41,2016,10,16.1290322580645,77.4193548387097,7,6.49350649350649,341,0.111111111111111,1.11111111111111
tennessee,42,2016,23,10.1321585903084,62.5550660792952,7,1.2987012987013,342,0.05,1.15
texas,43,2016,86,17.6229508196721,50.2049180327869,7,10.3896103896104,343,0.096,8.256
utah,44,2016,55,23.4042553191489,34.0425531914894,7,20.7792207792208,344,0.128205128205128,7.05128205128205
virginia,45,2016,22,9.60698689956332,57.6419213973799,7,6.49350649350649,345,0.0816326530612245,1.79591836734694
vermont,46,2016,3,6.52173913043478,82.6086956521739,7,73.3766233766234,346,0.333333333333333,1
washington,47,2016,49,11.4485981308411,46.9626168224299,7,68.8311688311688,347,0.115942028985507,5.68115942028986
wisconsin,48,2016,38,13.5714285714286,50.7142857142857,7,27.9220779220779,348,0.0476190476190476,1.80952380952381
west virginia,49,2016,21,19.811320754717,64.1509433962264,7,11.6883116883117,349,0,0
wyoming,50,2016,7,12.0689655172414,79.3103448275862,7,6.49350649350649,350,0.0588235294117647,0.411764705882353
alaska,1,2017,9,10.1123595505618,73.0337078651685,8,17.0731707317073,351,0,0
alabama,2,2017,23,17.8294573643411,61.2403100775194,8,0,352,0.0384615384615385,0.884615384615385
arkansas,3,2017,12,10.1694915254237,60.1694915254237,8,7.31707317073171,353,0.0294117647058824,0.352941176470588
arizona,4,2017,72,21.1143695014663,41.3489736070381,8,13.4146341463415,354,0.149606299212598,10.7716535433071
california,5,2017,355,27.0785659801678,52.0976353928299,8,84.1463414634146,355,0.151202749140893,53.6769759450172
colorado,6,2017,82,21.5223097112861,50.6561679790026,8,62.1951219512195,356,0.158415841584158,12.990099009901
connecticut,7,2017,46,21.9047619047619,72.3809523809524,8,73.1707317073171,357,0.0677966101694915,3.11864406779661
delaware,8,2017,5,14.7058823529412,47.0588235294118,8,50,358,0.0833333333333333,0.416666666666667
florida,9,2017,150,22.4550898203593,41.6167664670659,8,18.2926829268293,359,0.122065727699531,18.3098591549296
georgia,10,2017,64,21.9178082191781,34.9315068493151,8,2.4390243902439,360,0.101123595505618,6.47191011235955
hawaii,11,2017,19,11.3095238095238,87.5,8,53.6585365853659,361,0,0
iowa,12,2017,14,8.58895705521472,65.6441717791411,8,37.8048780487805,362,0.125,1.75
idaho,13,2017,27,21.7741935483871,46.7741935483871,8,9.75609756097561,363,0.08,2.16
illinois,14,2017,98,15.4818325434439,49.4470774091627,8,68.2926829268293,364,0.113475177304965,11.1205673758865
indiana,15,2017,34,11.1475409836066,61.3114754098361,8,20.7317073170732,365,0.0491803278688525,1.67213114754098
kansas,16,2017,30,16.4835164835165,57.1428571428571,8,15.2439024390244,366,0.142857142857143,4.28571428571429
kentucky,17,2017,53,14.7632311977716,42.3398328690808,8,20.7317073170732,367,0.0769230769230769,4.07692307692308
louisiana,18,2017,19,13.9705882352941,55.1470588235294,8,7.31707317073171,368,0,0
massachusetts,19,2017,91,25.9259259259259,65.8119658119658,8,70.7317073170732,369,0.133333333333333,12.133333333333301
maryland,20,2017,87,22.4806201550388,36.6925064599483,8,62.1951219512195,370,0.109375,9.515625
maine,21,2017,32,16.0804020100502,40.7035175879397,8,53.6585365853659,371,0.264705882352941,8.47058823529412
michigan,22,2017,76,16.6666666666667,55.7017543859649,8,14.6341463414634,372,0.168224299065421,12.785046728972
minnesota,23,2017,53,14.8876404494382,45.2247191011236,8,59.7560975609756,373,0.135802469135802,7.19753086419753
missouri,24,2017,24,9.33852140077821,78.988326848249,8,14.6341463414634,374,0.0571428571428571,1.37142857142857
mississippi,25,2017,16,17.9775280898876,67.4157303370787,8,4.8780487804878,375,0.136363636363636,2.18181818181818
montana,26,2017,8,11.4285714285714,71.4285714285714,8,12.1951219512195,376,0.0454545454545455,0.363636363636364
north carolina,27,2017,101,21.3983050847458,40.4661016949153,8,16.4634146341463,377,0.0648648648648649,6.55135135135135
north dakota,28,2017,7,9.85915492957746,36.6197183098592,8,7.31707317073171,378,0.25,1.75
nebraska,29,2017,15,12,70.4,8,4.8780487804878,379,0.368421052631579,5.52631578947368
new hampshire,30,2017,3,4.47761194029851,43.2835820895522,8,28.0487804878049,380,0,0
new jersey,31,2017,96,27.906976744186,52.3255813953488,8,71.9512195121951,381,0.099236641221374,9.52671755725191
new mexico,32,2017,39,28.6764705882353,66.9117647058823,8,48.780487804878,382,0.137931034482759,5.37931034482759
nevada,33,2017,28,36.3636363636364,57.1428571428571,8,59.7560975609756,383,0.159090909090909,4.45454545454545
new york,34,2017,156,18.5273159144893,51.4251781472684,8,68.2926829268293,384,0.139130434782609,21.704347826087
ohio,35,2017,40,9.7799511002445,67.9706601466993,8,12.1951219512195,385,0.12280701754386,4.91228070175439
oklahoma,36,2017,46,24.0837696335079,61.7801047120419,8,7.31707317073171,386,0.127272727272727,5.85454545454545
oregon,37,2017,45,19.9115044247788,56.1946902654867,8,75.609756097561,387,0.0784313725490196,3.52941176470588
pennsylvania,38,2017,98,19.5219123505976,51.99203187251,8,32.9268292682927,388,0.225563909774436,22.1052631578947
rhode island,39,2017,8,16.6666666666667,41.6666666666667,8,78.0487804878049,389,0.142857142857143,1.14285714285714
south carolina,40,2017,7,6.48148148148148,56.4814814814815,8,6.09756097560976,390,0.0714285714285714,0.5
south dakota,41,2017,11,18.9655172413793,82.7586206896552,8,3.65853658536585,391,0.111111111111111,1.22222222222222
tennessee,42,2017,24,11.0599078341014,62.6728110599078,8,1.21951219512195,392,0.05,1.2
texas,43,2017,86,19.953596287703,53.3642691415313,8,14.6341463414634,393,0.096,8.256
utah,44,2017,56,23.4309623430962,35.9832635983264,8,29.8780487804878,394,0.128205128205128,7.17948717948718
virginia,45,2017,25,11.2107623318386,55.6053811659193,8,12.1951219512195,395,0.0816326530612245,2.04081632653061
vermont,46,2017,4,9.52380952380952,83.3333333333333,8,71.9512195121951,396,0.333333333333333,1.33333333333333
washington,47,2017,39,9.84848484848485,49.2424242424242,8,71.9512195121951,397,0.115942028985507,4.52173913043478
wisconsin,48,2017,44,16.1172161172161,51.2820512820513,8,26.8292682926829,398,0.0476190476190476,2.09523809523809
west virginia,49,2017,20,19.6078431372549,62.7450980392157,8,10.9756097560976,399,0,0
wyoming,50,2017,11,23.4042553191489,76.5957446808511,8,6.09756097560976,400,0.0588235294117647,0.647058823529412
alaska,1,2018,9,9.89010989010989,76.9230769230769,9,17.0731707317073,401,0,0
alabama,2,2018,21,15.9090909090909,73.4848484848485,9,0,402,0.0384615384615385,0.807692307692308
arkansas,3,2018,22,15.2777777777778,63.8888888888889,9,8.53658536585366,403,0.0294117647058824,0.647058823529412
arizona,4,2018,101,24.8157248157248,44.7174447174447,9,15.8536585365854,404,0.149606299212598,15.1102362204724
california,5,2018,404,26.8974700399467,50.4660452729694,9,86.5853658536585,405,0.151202749140893,61.085910652921
colorado,6,2018,102,25.2475247524752,48.5148514851485,9,63.4146341463415,406,0.158415841584158,16.1584158415842
connecticut,7,2018,55,25,70.4545454545455,9,74.390243902439,407,0.0677966101694915,3.72881355932203
delaware,8,2018,10,25,47.5,9,59.1463414634146,408,0.0833333333333333,0.833333333333333
florida,9,2018,189,26.0330578512397,40.2203856749311,9,25,409,0.122065727699531,23.0704225352113
georgia,10,2018,73,21.9879518072289,35.5421686746988,9,2.4390243902439,410,0.101123595505618,7.38202247191011
hawaii,11,2018,21,12.5,85.7142857142857,9,68.2926829268293,411,0,0
iowa,12,2018,19,11.377245508982,65.8682634730539,9,39.0243902439024,412,0.125,2.375
idaho,13,2018,30,22.5563909774436,56.390977443609,9,15.8536585365854,413,0.08,2.4
illinois,14,2018,107,15.7584683357879,50.9572901325479,9,69.5121951219512,414,0.113475177304965,12.1418439716312
indiana,15,2018,41,11.1413043478261,55.4347826086957,9,21.9512195121951,415,0.0491803278688525,2.01639344262295
kansas,16,2018,32,17.877094972067,61.4525139664804,9,11.5853658536585,416,0.142857142857143,4.57142857142857
kentucky,17,2018,60,14.3540669856459,39.7129186602871,9,20.7317073170732,417,0.0769230769230769,4.61538461538462
louisiana,18,2018,27,18.6206896551724,54.4827586206897,9,7.92682926829268,418,0,0
massachusetts,19,2018,107,25.8454106280193,59.1787439613527,9,75.609756097561,419,0.133333333333333,14.2666666666667
maryland,20,2018,100,24.2130750605327,30.5084745762712,9,67.6829268292683,420,0.109375,10.9375
maine,21,2018,41,22.6519337016575,46.4088397790055,9,56.0975609756098,421,0.264705882352941,10.8529411764706
michigan,22,2018,79,16.989247311828,55.9139784946236,9,29.2682926829268,422,0.168224299065421,13.2897196261682
minnesota,23,2018,53,14.021164021164,44.973544973545,9,66.4634146341463,423,0.135802469135802,7.19753086419753
missouri,24,2018,28,10.2564102564103,76.9230769230769,9,15.2439024390244,424,0.0571428571428571,1.6
mississippi,25,2018,20,20.4081632653061,60.2040816326531,9,6.09756097560976,425,0.136363636363636,2.72727272727273
montana,26,2018,9,12.5,70.8333333333333,9,22.5609756097561,426,0.0454545454545455,0.409090909090909
north carolina,27,2018,111,21.6374269005848,42.6900584795322,9,11.5853658536585,427,0.0648648648648649,7.2
north dakota,28,2018,10,12.8205128205128,39.7435897435897,9,6.70731707317073,428,0.25,2.5
nebraska,29,2018,21,16.9354838709677,69.3548387096774,9,4.8780487804878,429,0.368421052631579,7.73684210526316
new hampshire,30,2018,16,22.2222222222222,41.6666666666667,9,48.1707317073171,430,0,0
new jersey,31,2018,112,30.3523035230352,49.0514905149051,9,76.8292682926829,431,0.099236641221374,11.1145038167939
new mexico,32,2018,45,32.1428571428571,64.2857142857143,9,54.2682926829268,432,0.137931034482759,6.20689655172414
nevada,33,2018,27,33.3333333333333,56.7901234567901,9,67.0731707317073,433,0.159090909090909,4.29545454545454
new york,34,2018,169,18.8195991091314,53.6748329621381,9,69.5121951219512,434,0.139130434782609,23.5130434782609
ohio,35,2018,55,11.8534482758621,67.8879310344828,9,14.0243902439024,435,0.12280701754386,6.75438596491228
oklahoma,36,2018,49,24.5,64,9,6.09756097560976,436,0.127272727272727,6.23636363636364
oregon,37,2018,54,23.5807860262009,60.6986899563319,9,76.219512195122,437,0.0784313725490196,4.23529411764706
pennsylvania,38,2018,102,17.6470588235294,51.3840830449827,9,42.0731707317073,438,0.225563909774436,23.0075187969925
rhode island,39,2018,5,8.92857142857143,50,9,79.8780487804878,439,0.142857142857143,0.714285714285714
south carolina,40,2018,8,7.01754385964912,61.4035087719298,9,4.8780487804878,440,0.0714285714285714,0.571428571428571
south dakota,41,2018,6,10.1694915254237,84.7457627118644,9,4.8780487804878,441,0.111111111111111,0.666666666666667
tennessee,42,2018,23,10.4072398190045,63.8009049773756,9,2.4390243902439,442,0.05,1.15
texas,43,2018,97,19.3227091633466,51.792828685259,9,14.6341463414634,443,0.096,9.312
utah,44,2018,76,28.2527881040892,33.8289962825279,9,28.0487804878049,444,0.128205128205128,9.74358974358974
virginia,45,2018,36,15.5844155844156,54.5454545454545,9,13.4146341463415,445,0.0816326530612245,2.93877551020408
vermont,46,2018,6,13.0434782608696,82.6086956521739,9,73.1707317073171,446,0.333333333333333,2
washington,47,2018,53,11.9101123595506,52.1348314606742,9,78.0487804878049,447,0.115942028985507,6.14492753623188
wisconsin,48,2018,40,14.9253731343284,48.5074626865672,9,29.8780487804878,448,0.0476190476190476,1.9047619047619
west virginia,49,2018,16,14.8148148148148,60.1851851851852,9,14.6341463414634,449,0,0
wyoming,50,2018,8,15.0943396226415,77.3584905660377,9,7.92682926829268,450,0.0588235294117647,0.470588235294118
alaska,1,2019,11,11.4583333333333,72.9166666666667,10,15.2439024390244,451,0,0
alabama,2,2019,26,16.9934640522876,67.9738562091503,10,0,452,0.0384615384615385,1
arkansas,3,2019,30,17.9640718562874,61.0778443113772,10,10.9756097560976,453,0.0294117647058824,0.882352941176471
arizona,4,2019,136,30.4932735426009,46.1883408071749,10,17.6829268292683,454,0.149606299212598,20.3464566929134
california,5,2019,575,31.9977740678909,44.2960489705064,10,93.9024390243902,455,0.151202749140893,86.9415807560137
colorado,6,2019,112,27.4509803921569,50.4901960784314,10,76.219512195122,456,0.158415841584158,17.7425742574257
connecticut,7,2019,52,23.6363636363636,71.3636363636364,10,79.8780487804878,457,0.0677966101694915,3.52542372881356
delaware,8,2019,10,22.7272727272727,43.1818181818182,10,59.7560975609756,458,0.0833333333333333,0.833333333333333
florida,9,2019,199,27.448275862069,41.6551724137931,10,26.8292682926829,459,0.122065727699531,24.2910798122066
georgia,10,2019,81,22.6256983240223,33.5195530726257,10,3.65853658536585,460,0.101123595505618,8.19101123595506
hawaii,11,2019,24,14.3712574850299,85.6287425149701,10,76.219512195122,461,0,0
iowa,12,2019,23,12.2994652406417,59.8930481283422,10,42.6829268292683,462,0.125,2.875
idaho,13,2019,25,20.1612903225806,47.5806451612903,10,12.8048780487805,463,0.08,2
illinois,14,2019,128,16.5161290322581,52.3870967741936,10,73.780487804878,464,0.113475177304965,14.5248226950355
indiana,15,2019,45,11.4503816793893,54.1984732824427,10,26.8292682926829,465,0.0491803278688525,2.21311475409836
kansas,16,2019,34,18.9944134078212,61.4525139664804,10,15.8536585365854,466,0.142857142857143,4.85714285714286
kentucky,17,2019,85,18.9309576837416,39.8663697104677,10,20.7317073170732,467,0.0769230769230769,6.53846153846154
louisiana,18,2019,33,22.6027397260274,53.4246575342466,10,6.70731707317073,468,0,0
massachusetts,19,2019,116,26.4840182648402,56.3926940639269,10,81.7073170731707,469,0.133333333333333,15.4666666666667
maryland,20,2019,112,25.9860788863109,23.8979118329466,10,72.5609756097561,470,0.109375,12.25
maine,21,2019,41,22.0430107526882,48.9247311827957,10,68.9024390243902,471,0.264705882352941,10.8529411764706
michigan,22,2019,101,21.627408993576,59.5289079229122,10,40.8536585365854,472,0.168224299065421,16.9906542056075
minnesota,23,2019,77,19.106699751861,43.6724565756824,10,70.1219512195122,473,0.135802469135802,10.4567901234568
missouri,24,2019,37,13.1672597864769,75.0889679715303,10,13.4146341463415,474,0.0571428571428571,2.11428571428571
mississippi,25,2019,22,20,61.8181818181818,10,9.75609756097561,475,0.136363636363636,3
montana,26,2019,16,18.1818181818182,69.3181818181818,10,25,476,0.0454545454545455,0.727272727272727
north carolina,27,2019,141,25.5434782608696,40.7608695652174,10,18.2926829268293,477,0.0648648648648649,9.14594594594595
north dakota,28,2019,7,8.23529411764706,44.7058823529412,10,6.70731707317073,478,0.25,1.75
nebraska,29,2019,20,15.2671755725191,73.2824427480916,10,6.09756097560976,479,0.368421052631579,7.36842105263158
new hampshire,30,2019,18,22.5,35,10,52.4390243902439,480,0,0
new jersey,31,2019,117,31.6216216216216,49.4594594594595,10,78.6585365853659,481,0.099236641221374,11.6106870229008
new mexico,32,2019,61,36.7469879518072,65.6626506024096,10,63.4146341463415,482,0.137931034482759,8.41379310344828
nevada,33,2019,33,31.1320754716981,56.6037735849057,10,79.2682926829268,483,0.159090909090909,5.25
new york,34,2019,203,21.9459459459459,53.4054054054054,10,89.0243902439024,484,0.139130434782609,28.2434782608696
ohio,35,2019,87,15.7039711191336,64.9819494584838,10,14.0243902439024,485,0.12280701754386,10.6842105263158
oklahoma,36,2019,52,25,67.3076923076923,10,8.53658536585366,486,0.127272727272727,6.61818181818182
oregon,37,2019,57,24.3589743589744,58.1196581196581,10,79.8780487804878,487,0.0784313725490196,4.47058823529412
pennsylvania,38,2019,133,22.1666666666667,53.1666666666667,10,45.1219512195122,488,0.225563909774436,30
rhode island,39,2019,8,13.5593220338983,55.9322033898305,10,85.3658536585366,489,0.142857142857143,1.14285714285714
south carolina,40,2019,15,12.396694214876,59.504132231405,10,8.53658536585366,490,0.0714285714285714,1.07142857142857
south dakota,41,2019,9,15.2542372881356,79.6610169491525,10,3.65853658536585,491,0.111111111111111,1
tennessee,42,2019,53,16.9329073482428,63.5782747603834,10,4.26829268292683,492,0.05,2.65
texas,43,2019,108,21.09375,50.390625,10,12.1951219512195,493,0.096,10.368
utah,44,2019,100,32.258064516129,33.8709677419355,10,33.5365853658537,494,0.128205128205128,12.8205128205128
virginia,45,2019,43,16.9291338582677,51.5748031496063,10,12.8048780487805,495,0.0816326530612245,3.51020408163265
vermont,46,2019,7,14.5833333333333,79.1666666666667,10,84.1463414634146,496,0.333333333333333,2.33333333333333
washington,47,2019,65,14.3805309734513,52.4336283185841,10,79.8780487804878,497,0.115942028985507,7.53623188405797
wisconsin,48,2019,39,14.1304347826087,46.7391304347826,10,36.5853658536585,498,0.0476190476190476,1.85714285714286
west virginia,49,2019,14,12.0689655172414,57.7586206896552,10,12.1951219512195,499,0,0
wyoming,50,2019,17,29.8245614035088,77.1929824561403,10,10.9756097560976,500,0.0588235294117647,1
alabama,1,2020,26,16.7741935483871,64.5,6.6290930977032,0,501,0.0384615384615385,1
alaska,2,2020,12,11.4285714285714,74.3,2.85544280693434,23.8888888888889,502,0,0
arizona,3,2020,127,28.4116331096197,46.8,6.74839227439037,26.1111111111111,503,0.149606299212598,19
arkansas,4,2020,34,19.8830409356725,56.1,9.57956636322079,13.3333333333333,504,0.0294117647058824,1
california,5,2020,582,33.5640138408304,44.7,10.0985472916253,91.6666666666667,505,0.151202749140893,88
colorado,6,2020,101,25.6997455470738,54.7,5.86503011307406,88.3333333333333,506,0.158415841584158,16
connecticut,7,2020,59,28.0952380952381,71,10.2252141109195,91.1111111111111,507,0.0677966101694915,4
delaware,8,2020,12,24.4897959183673,38.8,6.82934590638628,70.5555555555556,508,0.0833333333333333,1
florida,9,2020,213,29.9157303370786,41.4,12.5035860537582,31.6666666666667,509,0.122065727699531,26
georgia,10,2020,89,25.5747126436782,35.1,7.7306677077209,14.4444444444444,510,0.101123595505618,9
hawaii,11,2020,28,17.3913043478261,85.7,7.43163304492443,80.5555555555556,511,0,0
idaho,12,2020,25,22.7272727272727,42.7,9.35619340300381,20.5555555555556,512,0.08,2
illinois,13,2020,141,19.7755960729313,53.3,8.95029669988533,81.1111111111111,513,0.113475177304965,16
indiana,14,2020,61,14.6634615384615,55,5.77422573204976,31.1111111111111,514,0.0491803278688525,3
iowa,15,2020,24,12.972972972973,58.9,7.49158616060937,52.2222222222222,515,0.125,3
kansas,16,2020,28,16.4705882352941,61.2,5.19720982956066,29.4444444444444,516,0.142857142857143,4
kentucky,17,2020,91,19.0775681341719,41.9,9.3348363296996,31.6666666666667,517,0.0769230769230769,7
louisiana,18,2020,42,27.0967741935484,53.5,11.8177482357762,8.88888888888889,518,0,0
maine,19,2020,34,17.3469387755102,49,9.54177985311239,92.2222222222222,519,0.264705882352941,9
maryland,20,2020,128,29.6296296296296,22.5,8.16394876595149,73.8888888888889,520,0.109375,14
massachusetts,21,2020,120,27.2727272727273,58.4,10.7388826688696,86.6666666666667,521,0.133333333333333,16
michigan,22,2020,107,23.5164835164835,62.4,8.02810925957034,44.4444444444444,522,0.168224299065421,18
minnesota,23,2020,81,20.1995012468828,43.4,6.13768289364914,81.1111111111111,523,0.135802469135802,11
mississippi,24,2020,22,20.952380952381,65.7,6.50988177625425,6.66666666666667,524,0.136363636363636,3
missouri,25,2020,35,12.589928057554,76.3,3.27071541283965,17.2222222222222,525,0.0571428571428571,2
montana,26,2020,22,17.0542635658915,65.9,8.6810322284277,34.4444444444444,526,0.0454545454545455,1
nebraska,27,2020,19,15.4471544715447,71.5,8.98666038792741,20,527,0.368421052631579,7
